,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
13 Apr 2007,9.8484,7.2040,10.4112,0.3700,0.0378,91.8144,5.2335,0.4457,2.2661
16 Apr 2007,9.8398,7.1834,10.3910,0.3706,0.0378,91.7344,5.2380,0.4456,2.2686
17 Apr 2007,9.8383,7.2153,10.3641,0.3693,0.0378,91.6411,5.2305,0.4448,2.2709
18 Apr 2007,9.8650,7.2019,10.3529,0.3698,0.0378,91.5478,5.2285,0.4442,2.2692
19 Apr 2007,9.8604,7.2058,10.3308,0.3697,0.0377,91.3430,5.2294,0.4438,2.2674
20 Apr 2007,9.8561,7.1896,10.3371,0.3689,0.0376,91.3296,5.2270,0.4439,2.2660
23 Apr 2007,9.8319,7.2006,10.3213,0.3693,0.0376,91.2096,5.2194,0.4433,2.2651
24 Apr 2007,9.8291,7.1836,10.3149,0.3694,0.0377,91.2678,5.2149,0.4432,2.2623
25 Apr 2007,9.8248,7.1965,10.3069,0.3691,0.0376,91.2012,5.2132,0.4427,2.2573
27 Apr 2007,9.8306,7.2140,10.3070,0.3682,0.0377,91.3030,5.2220,0.4432,2.2620
30 Apr 2007,9.8348,7.2140,10.2870,0.3675,0.0377,91.2496,5.2217,0.4432,2.2580
3 May 2007,9.8476,7.1960,10.2792,0.3680,0.0377,91.2763,5.2065,0.4443,2.2415
4 May 2007,9.8389,7.1874,10.2762,0.3687,0.0379,91.2012,5.2094,0.4439,2.2453
7 May 2007,9.8431,7.2152,10.2754,0.3697,0.0381,91.1915,5.1998,0.4438,2.2539
8 May 2007,9.8223,7.2173,10.2777,0.3698,0.0385,91.0224,5.2015,0.4432,2.2553
9 May 2007,9.8369,7.2138,10.2490,0.3686,0.0383,90.8764,5.1847,0.4429,2.2501
10 May 2007,9.8359,7.2196,10.2237,0.3680,0.0386,90.7182,5.1711,0.4422,2.2432
11 May 2007,9.8640,7.2301,10.2328,0.3679,0.0389,90.8933,5.1796,0.4431,2.2503
14 May 2007,9.8538,7.2143,10.2177,0.3679,0.0384,90.7382,5.1627,0.4433,2.2418
15 May 2007,9.8651,7.2262,10.2117,0.3682,0.0386,90.6800,5.1678,0.4428,2.2443
16 May 2007,9.8508,7.2331,10.1961,0.3680,0.0386,90.6800,5.1627,0.4426,2.2400
17 May 2007,9.8366,7.2516,10.1933,0.3678,0.0386,90.6800,5.1743,0.4427,2.2380
18 May 2007,9.8168,7.2802,10.2147,0.3654,0.0386,90.7091,5.1598,0.4435,2.2321
21 May 2007,9.8120,7.3012,10.1636,0.3642,0.0385,90.4498,5.1386,0.4424,2.2242
22 May 2007,9.8021,7.3261,10.1663,0.3650,0.0387,90.4413,5.1307,0.4424,2.2259
23 May 2007,9.7933,7.3551,10.1409,0.3635,0.0390,90.3031,5.1239,0.4425,2.2092
24 May 2007,9.7747,7.3570,10.1237,0.3633,0.0388,90.2158,5.1216,0.4421,2.2105
25 May 2007,9.8193,7.3416,10.1959,0.3637,0.0389,90.5467,5.1404,0.4437,2.2234
28 May 2007,9.8006,7.3595,10.2047,0.3643,0.0387,90.4097,5.1305,0.4431,2.2196
29 May 2007,9.7862,7.3652,10.2152,0.3645,0.0387,90.3055,5.1245,0.4430,2.2182
30 May 2007,9.8152,7.3760,10.2954,0.3660,0.0386,90.6158,5.1514,0.4443,2.2250
31 May 2007,9.8037,7.3258,10.2941,0.3660,0.0385,90.5382,5.1337,0.4440,2.2178
1 Jun 2007,9.8108,7.3369,10.2830,0.3665,0.0385,90.5758,5.1390,0.4442,2.2190
4 Jun 2007,9.8176,7.3600,10.2676,0.3654,0.0384,90.4316,5.1290,0.4435,2.2151
5 Jun 2007,9.8550,7.4610,10.2860,0.3664,0.0387,90.6182,5.1463,0.4443,2.2210
6 Jun 2007,9.8920,7.4585,10.3355,0.3681,0.0388,90.9848,5.1771,0.4465,2.2299
7 Jun 2007,9.9436,7.4821,10.4103,0.3700,0.0385,91.6629,5.2189,0.4503,2.2454
8 Jun 2007,9.9884,7.4870,10.4565,0.3717,0.0389,92.1077,5.2353,0.4517,2.2534
11 Jun 2007,9.9841,7.4084,10.4700,0.3712,0.0382,92.1477,5.2110,0.4515,2.2442
12 Jun 2007,9.9899,7.4090,10.4928,0.3714,0.0381,92.2544,5.2166,0.4511,2.2409
13 Jun 2007,10.0202,7.5070,10.5003,0.3723,0.0385,92.4543,5.2304,0.4537,2.2555
14 Jun 2007,9.9913,7.4053,10.4737,0.3722,0.0381,92.2677,5.2049,0.4534,2.2430
15 Jun 2007,9.9906,7.4175,10.4580,0.3721,0.0382,92.2623,5.2077,0.4538,2.2430
18 Jun 2007,9.9321,7.4143,10.3770,0.3706,0.0380,91.7078,5.1754,0.4511,2.2351
19 Jun 2007,9.9017,7.4608,10.3316,0.3690,0.0385,91.3078,5.1693,0.4488,2.2272
20 Jun 2007,9.9147,7.4544,10.3580,0.3703,0.0384,91.4278,5.1764,0.4502,2.2291
21 Jun 2007,9.9624,7.4783,10.4444,0.3716,0.0383,91.9211,5.2116,0.4527,2.2453
22 Jun 2007,9.9812,7.4843,10.4873,0.3725,0.0384,92.0968,5.2124,0.4533,2.2458
25 Jun 2007,9.9913,7.4919,10.5540,0.3731,0.0384,92.1877,5.2243,0.4534,2.2469
26 Jun 2007,10.0318,7.5114,10.5780,0.3741,0.0383,92.4228,5.2462,0.4550,2.2540
27 Jun 2007,10.0767,7.5081,10.6211,0.3752,0.0383,92.7827,5.2691,0.4569,2.2622
28 Jun 2007,10.0492,7.4485,10.5778,0.3745,0.0380,92.5427,5.2534,0.4556,2.2557
29 Jun 2007,9.9942,7.4472,10.5131,0.3726,0.0380,92.0495,5.2281,0.4534,2.2472
2 Jul 2007,10.0000,7.4643,10.5373,0.3741,0.0382,92.0265,5.2307,0.4533,2.2530
3 Jul 2007,9.9579,7.4609,10.4728,0.3740,0.0381,91.5090,5.2180,0.4513,2.2484
4 Jul 2007,10.0745,7.5246,10.5263,0.3756,0.0383,91.9865,5.2488,0.4543,2.2662
5 Jul 2007,10.0849,7.4821,10.5055,0.3751,0.0383,91.8629,5.2420,0.4536,2.2642
6 Jul 2007,10.1543,7.4854,10.5338,0.3743,0.0383,92.1089,5.2622,0.4547,2.2731
9 Jul 2007,10.1220,7.4826,10.4859,0.3740,0.0381,91.7695,5.2325,0.4528,2.2635
10 Jul 2007,10.1718,7.4826,10.4758,0.3731,0.0381,91.5696,5.2263,0.4518,2.2609
11 Jul 2007,10.3203,7.5208,10.5251,0.3745,0.0383,91.9162,5.2495,0.4548,2.2712
12 Jul 2007,10.3423,7.4626,10.5273,0.3749,0.0381,91.8229,5.2707,0.4554,2.2726
13 Jul 2007,10.3396,7.4794,10.4909,0.3756,0.0382,91.7357,5.2702,0.4547,2.2701
16 Jul 2007,10.3286,7.5232,10.5036,0.3754,0.0381,91.7623,5.2669,0.4547,2.2707
17 Jul 2007,10.3624,7.5892,10.4966,0.3752,0.0381,91.8629,5.2816,0.4553,2.2716
18 Jul 2007,10.3479,7.6551,10.5108,0.3759,0.0381,91.9998,5.2869,0.4563,2.2749
19 Jul 2007,10.2762,7.6151,10.4795,0.3756,0.0378,91.7757,5.2766,0.4549,2.2672
20 Jul 2007,10.2251,7.6200,10.4368,0.3745,0.0377,91.4229,5.2611,0.4533,2.2667
23 Jul 2007,10.1529,7.6351,10.4301,0.3736,0.0378,91.2048,5.2481,0.4520,2.2622
24 Jul 2007,10.1024,7.5993,10.3764,0.3722,0.0375,90.7782,5.2283,0.4502,2.2576
25 Jul 2007,10.1368,7.5703,10.4029,0.3728,0.0377,90.8873,5.2378,0.4507,2.2651
26 Jul 2007,10.1781,7.6101,10.4446,0.3742,0.0377,91.4411,5.2574,0.4538,2.2726
27 Jul 2007,10.2880,7.6484,10.5503,0.3762,0.0376,92.4010,5.3105,0.4581,2.2904
30 Jul 2007,10.2846,7.5836,10.5512,0.3760,0.0377,92.5200,5.3080,0.4589,2.2883
31 Jul 2007,10.2297,7.5846,10.5117,0.3746,0.0375,92.0267,5.2824,0.4561,2.2792
1 Aug 2007,10.2680,7.6388,10.5703,0.3765,0.0376,92.4714,5.3102,0.4580,2.2952
2 Aug 2007,10.2543,7.5649,10.5490,0.3764,0.0374,92.4761,5.3075,0.4582,2.2755
3 Aug 2007,10.2417,7.5722,10.5344,0.3754,0.0373,92.3689,5.3024,0.4575,2.2778
6 Aug 2007,10.2704,7.6627,10.5707,0.3755,0.0372,92.6543,5.3223,0.4594,2.2896
7 Aug 2007,10.2082,7.6218,10.5075,0.3750,0.0373,92.1561,5.3119,0.4571,2.2814
8 Aug 2007,10.2242,7.6417,10.5318,0.3753,0.0371,92.3961,5.3209,0.4578,2.2867
9 Aug 2007,10.1604,7.6626,10.4929,0.3741,0.0371,92.0386,5.2957,0.4556,2.2807
10 Aug 2007,10.2220,7.6840,10.5727,0.3748,0.0373,92.6965,5.3313,0.4597,2.2973
13 Aug 2007,10.1966,7.6112,10.5387,0.3740,0.0372,92.6286,5.3174,0.4587,2.2846
14 Aug 2007,10.2040,7.5895,10.5429,0.3735,0.0372,92.6674,5.3162,0.4585,2.2891
15 Aug 2007,10.2169,7.6103,10.5717,0.3738,0.0373,92.9207,5.3143,0.4601,2.2898
16 Aug 2007,10.2149,7.5454,10.5809,0.3708,0.0371,93.1389,5.3168,0.4605,2.2830
17 Aug 2007,10.1358,7.5403,10.5895,0.3700,0.0370,93.5488,5.3364,0.4615,2.2798
20 Aug 2007,10.1701,7.4813,10.5865,0.3707,0.0369,93.2443,5.3309,0.4605,2.2885
21 Aug 2007,10.1746,7.4653,10.6325,0.3703,0.0372,93.2530,5.3312,0.4610,2.2943
22 Aug 2007,10.1360,7.4781,10.6276,0.3703,0.0371,93.3618,5.3427,0.4614,2.2914
23 Aug 2007,10.0756,7.4750,10.5109,0.3695,0.0370,92.4215,5.2850,0.4562,2.2708
24 Aug 2007,10.1265,7.4598,10.5660,0.3696,0.0372,92.8140,5.3176,0.4590,2.2860
27 Aug 2007,10.1048,7.4390,10.5275,0.3701,0.0369,92.5778,5.3108,0.4589,2.2837
28 Aug 2007,10.1658,7.4642,10.5934,0.3719,0.0372,93.1910,5.3541,0.4623,2.3007
29 Aug 2007,10.1934,7.5003,10.6189,0.3713,0.0371,93.4309,5.3731,0.4637,2.3035
30 Aug 2007,10.1925,7.4811,10.5726,0.3721,0.0372,93.1935,5.3572,0.4630,2.2904
3 Sep 2007,10.1924,7.5245,10.5970,0.3727,0.0372,93.2310,5.3595,0.4635,2.2924
4 Sep 2007,10.2276,7.5604,10.6185,0.3739,0.0373,93.4443,5.3718,0.4645,2.3019
5 Sep 2007,10.2099,7.4931,10.6034,0.3740,0.0372,93.3909,5.3596,0.4639,2.2940
6 Sep 2007,10.2390,7.5343,10.6335,0.3741,0.0373,93.6492,5.3734,0.4652,2.3005
7 Sep 2007,10.2070,7.5199,10.5910,0.3733,0.0372,93.3243,5.3551,0.4643,2.2944
10 Sep 2007,10.2701,7.5286,10.6318,0.3738,0.0374,93.7742,5.3997,0.4666,2.3050
11 Sep 2007,10.2689,7.5549,10.5925,0.3742,0.0373,93.6675,5.4188,0.4671,2.3059
12 Sep 2007,10.2277,7.4316,10.5909,0.3752,0.0372,93.4276,5.4109,0.4658,2.3006
13 Sep 2007,10.1745,7.4593,10.5357,0.3748,0.0370,92.9195,5.3870,0.4632,2.2973
14 Sep 2007,10.1665,7.4526,10.5211,0.3747,0.0370,92.8313,5.3768,0.4636,2.3046
17 Sep 2007,10.1591,7.5103,10.5214,0.3750,0.0371,92.8131,5.3705,0.4634,2.3012
18 Sep 2007,10.1933,7.5351,10.5481,0.3761,0.0372,93.1360,5.3845,0.4643,2.3040
19 Sep 2007,10.0927,7.5016,10.4402,0.3734,0.0372,92.2028,5.3257,0.4597,2.2804
20 Sep 2007,10.0555,7.5648,10.4049,0.3724,0.0373,91.8561,5.3150,0.4584,2.2847
21 Sep 2007,10.0686,7.6126,10.4200,0.3742,0.0376,92.1936,5.3376,0.4591,2.2943
24 Sep 2007,10.0512,7.5872,10.4289,0.3732,0.0375,91.9304,5.3253,0.4581,2.2828
25 Sep 2007,10.0409,7.6103,10.4213,0.3729,0.0376,91.9127,5.3369,0.4575,2.2888
26 Sep 2007,10.0058,7.5574,10.3879,0.3717,0.0373,91.6208,5.3140,0.4558,2.2824
27 Sep 2007,10.0000,7.5918,10.3971,0.3719,0.0374,91.6061,5.3160,0.4556,2.2870
28 Sep 2007,9.9664,7.5623,10.4197,0.3718,0.0374,91.2469,5.3064,0.4544,2.2886
1 Oct 2007,9.9023,7.5445,10.4189,0.3713,0.0371,90.7391,5.2847,0.4523,2.2851
2 Oct 2007,9.8971,7.5718,10.4003,0.3711,0.0374,90.6582,5.2844,0.4517,2.2923
3 Oct 2007,9.9694,7.5917,10.4818,0.3737,0.0375,91.3358,5.3114,0.4550,2.3062
4 Oct 2007,9.9869,7.5748,10.4908,0.3733,0.0375,91.3926,5.3215,0.4556,2.3107
5 Oct 2007,9.9518,7.5891,10.4484,0.3722,0.0374,91.0123,5.2867,0.4540,2.3014
8 Oct 2007,9.8978,7.5679,10.3894,0.3702,0.0374,90.4831,5.2634,0.4512,2.3015
9 Oct 2007,9.9240,7.6920,10.4180,0.3705,0.0374,90.7682,5.2750,0.4526,2.3067
10 Oct 2007,9.8992,7.6370,10.3896,0.3695,0.0374,90.5494,5.2410,0.4506,2.2995
11 Oct 2007,9.8837,7.6758,10.3706,0.3678,0.0373,90.4462,5.2490,0.4499,2.3063
12 Oct 2007,9.8595,7.6863,10.3403,0.3681,0.0372,90.1030,5.2384,0.4489,2.3032
16 Oct 2007,9.9077,7.6788,10.3805,0.3682,0.0373,90.4292,5.2649,0.4495,2.3117
17 Oct 2007,9.9283,7.6633,10.3811,0.3693,0.0374,90.7109,5.2669,0.4511,2.3125
18 Oct 2007,9.8756,7.6421,10.3437,0.3678,0.0371,90.1898,5.2432,0.4490,2.3011
19 Oct 2007,9.8383,7.6133,10.2995,0.3670,0.0370,89.8610,5.2435,0.4475,2.2995
22 Oct 2007,9.8814,7.6847,10.3622,0.3679,0.0371,90.2299,5.2722,0.4499,2.3071
23 Oct 2007,9.8873,7.6729,10.3620,0.3683,0.0369,90.2943,5.2761,0.4498,2.3093
24 Oct 2007,9.8624,7.6580,10.3406,0.3674,0.0369,90.0575,5.2547,0.4491,2.2991
25 Oct 2007,9.8638,7.6113,10.3321,0.3671,0.0367,90.0054,5.2578,0.4495,2.3024
26 Oct 2007,9.8067,7.6215,10.3072,0.3664,0.0366,89.4723,5.2394,0.4475,2.2987
29 Oct 2007,9.7977,7.6053,10.2970,0.3671,0.0366,89.3597,5.2384,0.4468,2.3010
30 Oct 2007,9.8297,7.6486,10.3366,0.3682,0.0368,89.4442,5.2524,0.4477,2.3051
31 Oct 2007,9.8221,7.6372,10.3038,0.3700,0.0367,89.2466,5.2406,0.4471,2.3027
1 Nov 2007,9.8177,7.6723,10.2845,0.3691,0.0367,89.0102,0.0000,0.4466,2.2993
2 Nov 2007,9.8601,7.7321,10.3381,0.3693,0.0366,89.4829,5.2567,0.4492,2.3106
5 Nov 2007,9.8397,7.6974,10.3225,0.3697,0.0366,89.4012,5.2669,0.4486,2.3081
6 Nov 2007,9.8341,7.6374,10.3380,0.3690,0.0366,89.5215,5.2723,0.4493,2.3081
7 Nov 2007,9.8087,7.6720,10.2870,0.3684,0.0366,89.1072,5.2576,0.4472,2.3020
9 Nov 2007,9.7865,7.6856,10.2832,0.3665,0.0364,88.7776,5.2688,0.4477,2.3051
12 Nov 2007,9.8465,7.7865,10.3371,0.3665,0.0364,89.1850,5.3020,0.4502,2.3140
13 Nov 2007,9.8981,7.8016,10.3759,0.3664,0.0364,89.5483,5.3064,0.4520,2.3153
14 Nov 2007,9.8610,7.8076,10.3219,0.3651,0.0364,89.1712,5.2833,0.4488,2.2984
15 Nov 2007,9.8952,7.8021,10.3770,0.3668,0.0363,89.6469,5.3160,0.4513,2.3160
16 Nov 2007,10.0000,7.8391,10.4861,0.3683,0.0363,90.9130,5.3588,0.4563,2.3398
19 Nov 2007,9.9350,7.7345,10.4003,0.3667,0.0362,90.2013,5.3196,0.4533,2.3185
20 Nov 2007,9.9823,7.8299,10.4616,0.3673,0.0361,90.8056,5.3599,0.4555,2.3394
21 Nov 2007,9.9380,7.8030,10.3780,0.3637,0.0360,90.2713,5.3507,0.4533,2.3214
22 Nov 2007,10.0104,7.8052,10.4539,0.3626,0.0360,91.0058,5.3951,0.4569,2.3364
23 Nov 2007,9.9985,7.8287,10.4560,0.3622,0.0361,90.9387,5.3896,0.4563,2.3324
26 Nov 2007,9.9084,7.8624,10.3712,0.3612,0.0358,90.1212,5.3425,0.4529,2.3257
27 Nov 2007,9.9675,7.8705,10.4404,0.3611,0.0358,91.0136,5.3855,0.4559,2.3410
28 Nov 2007,9.9712,7.8769,10.4427,0.3638,0.0359,90.8427,5.3940,0.4569,2.3391
29 Nov 2007,9.9542,7.8621,10.4138,0.3625,0.0359,90.6732,5.3559,0.4557,2.3308
30 Nov 2007,9.9395,7.9130,10.4199,0.3627,0.0359,90.6986,5.3493,0.4558,2.3260
3 Dec 2007,9.9232,7.9304,10.3969,0.3638,0.0359,90.4039,5.3404,0.4540,2.3188
4 Dec 2007,9.9055,7.9255,10.3720,0.3628,0.0359,90.0486,5.3157,0.4529,2.3125
5 Dec 2007,9.8759,7.9442,10.3462,0.3621,0.0359,89.3719,5.3152,0.4519,2.3090
6 Dec 2007,9.8744,7.9953,10.3500,0.3618,0.0362,89.1771,5.3021,0.4524,2.3093
7 Dec 2007,9.8668,7.9582,10.3195,0.3624,0.0360,88.9770,5.2592,0.4500,2.3028
10 Dec 2007,9.8444,7.9856,10.2816,0.3610,0.0358,88.6815,5.2521,0.4489,2.3093
11 Dec 2007,9.8411,8.0044,10.2522,0.3584,0.0358,88.4648,5.2445,0.4480,2.2990
12 Dec 2007,9.8973,8.0302,10.2800,0.3586,0.0357,88.7695,5.2624,0.4505,2.3056
13 Dec 2007,9.8668,8.0370,10.2449,0.3584,0.0356,88.5225,5.2520,0.4497,2.2986
14 Dec 2007,9.8690,8.0473,10.2457,0.3579,0.0356,88.5314,5.2498,0.4501,2.3004
17 Dec 2007,9.9070,8.0819,10.2865,0.3578,0.0357,88.9121,5.2354,0.4518,2.2938
18 Dec 2007,9.9591,8.0858,10.3211,0.3568,0.0355,89.2322,5.2466,0.4539,2.3005
19 Dec 2007,9.9317,7.9607,10.2795,0.3559,0.0356,89.0652,5.2369,0.4527,2.2923
21 Dec 2007,9.9614,8.0132,10.3082,0.3542,0.0356,89.3315,5.2345,0.4552,2.2935
24 Dec 2007,9.9110,8.0825,10.2823,0.3561,0.0354,88.9212,5.2205,0.4535,2.2979
26 Dec 2007,9.9036,8.0796,10.2714,0.3557,0.0355,88.8916,5.2174,0.4557,2.2952
27 Dec 2007,9.8860,8.0933,10.2613,0.3556,0.0354,88.9153,5.2308,0.4545,2.3000
28 Dec 2007,9.8476,8.0253,10.2337,0.3544,0.0354,88.7719,5.2164,0.4551,2.2940
31 Dec 2007,9.8338,8.0303,10.1915,0.3539,0.0353,88.3405,5.2284,0.4535,2.2909
2 Jan 2008,9.8498,8.0279,10.2002,0.3538,0.0353,88.2926,5.2269,0.4534,2.2974
3 Jan 2008,9.8762,8.0438,10.2061,0.3524,0.0353,88.2173,5.2245,0.4538,2.2985
4 Jan 2008,9.8087,7.9959,10.1268,0.3501,0.0349,87.4601,5.2031,0.4512,2.2876
7 Jan 2008,9.8398,8.0171,10.1411,0.3489,0.0349,87.6066,5.2000,0.4519,2.2925
8 Jan 2008,9.8267,7.9858,10.0822,0.3481,0.0347,87.2512,5.1751,0.4504,2.2813
9 Jan 2008,9.8526,7.9720,10.0925,0.3479,0.0346,87.3084,5.1789,0.4508,2.2870
11 Jan 2008,9.8400,8.0395,10.0377,0.3489,0.0347,86.9275,5.1462,0.4487,2.2757
14 Jan 2008,9.8310,8.0457,10.0486,0.3477,0.0345,86.8875,5.1598,0.4489,2.2725
15 Jan 2008,9.8280,8.0569,10.0719,0.3486,0.0345,86.8649,5.1829,0.4491,2.2777
16 Jan 2008,9.8582,8.0184,10.1428,0.3483,0.0346,87.1543,5.1937,0.4513,2.2862
17 Jan 2008,9.8732,8.0468,10.1348,0.3468,0.0346,87.2360,5.1934,0.4523,2.2898
18 Jan 2008,9.9124,8.0257,10.1764,0.3457,0.0348,87.5450,5.1916,0.4530,2.2918
21 Jan 2008,9.9016,8.0421,10.1238,0.3461,0.0346,87.2516,5.1716,0.4517,2.2750
22 Jan 2008,9.9608,8.0746,10.2197,0.3457,0.0348,88.0667,5.2206,0.4564,2.2874
24 Jan 2008,9.8506,7.9404,10.0624,0.3436,0.0348,87.0267,5.1557,0.4513,2.2738
25 Jan 2008,9.8352,7.9369,10.0525,0.3436,0.0347,86.7333,5.1494,0.4502,2.2696
28 Jan 2008,9.8215,7.9657,10.0511,0.3422,0.0348,86.6039,5.1433,0.4501,2.2789
29 Jan 2008,9.7913,7.9278,10.0031,0.3417,0.0346,86.3412,5.1383,0.4498,2.2759
30 Jan 2008,9.7957,8.0001,10.0248,0.3430,0.0347,86.2991,5.1469,0.4499,2.2814
31 Jan 2008,9.8016,8.0298,10.0477,0.3419,0.0348,86.2910,5.1504,0.4500,2.2786
4 Feb 2008,9.8117,7.9687,10.0623,0.3433,0.0351,86.1605,5.1543,0.4499,2.2851
5 Feb 2008,9.8193,7.9228,10.0905,0.3430,0.0350,86.1977,5.1397,0.4495,2.2852
6 Feb 2008,9.8450,7.9351,10.1225,0.3433,0.0350,86.3844,5.1265,0.4509,2.2900
11 Feb 2008,9.8238,7.9525,10.1039,0.3419,0.0350,86.2244,5.0853,0.4497,2.2815
12 Feb 2008,9.8602,7.9659,10.1383,0.3431,0.0350,86.5212,5.1166,0.4511,2.2872
13 Feb 2008,9.8328,7.9389,10.1459,0.3427,0.0349,86.2267,5.0944,0.4503,2.2797
14 Feb 2008,9.8495,7.8988,10.2233,0.3431,0.0349,86.3554,5.1113,0.4501,2.2848
15 Feb 2008,9.8764,7.8826,10.2204,0.3415,0.0351,86.2598,5.1071,0.4502,2.2837
18 Feb 2008,9.9062,7.9082,10.1433,0.3408,0.0351,85.8865,5.0934,0.4488,2.2800
19 Feb 2008,9.9024,7.9076,10.1449,0.3410,0.0352,85.8821,5.0930,0.4497,2.2812
20 Feb 2008,9.9093,7.9201,10.1801,0.3410,0.0352,85.9021,5.1025,0.4503,2.2816
21 Feb 2008,9.9230,7.9172,10.1793,0.3401,0.0351,85.9021,5.0874,0.4510,2.2780
22 Feb 2008,9.9306,7.9257,10.2196,0.3395,0.0352,85.8865,5.0943,0.4511,2.2836
25 Feb 2008,9.9582,7.9777,10.2460,0.3396,0.0351,85.7821,5.1144,0.4504,2.2879
26 Feb 2008,9.9535,7.9358,10.2602,0.3395,0.0352,85.6998,5.0993,0.4498,2.2867
27 Feb 2008,9.9534,7.9251,10.2715,0.3391,0.0355,85.5078,5.0990,0.4484,2.2828
28 Feb 2008,10.0047,7.9578,10.3609,0.3417,0.0354,85.3714,5.1238,0.4483,2.2916
29 Feb 2008,9.9984,7.9145,10.3503,0.3403,0.0353,85.2295,5.1144,0.4488,2.2833
3 Mar 2008,10.1860,7.9320,10.3815,0.3390,0.0353,85.5766,5.1608,0.4512,2.2965
4 Mar 2008,10.1045,7.8382,10.2659,0.3369,0.0351,85.1652,5.1489,0.4494,2.2889
5 Mar 2008,10.0744,7.8496,10.2852,0.3362,0.0350,84.9140,5.1370,0.4480,2.2880
6 Mar 2008,10.0491,7.8093,10.2786,0.3342,0.0349,84.6316,5.1099,0.4465,2.2815
7 Mar 2008,10.0649,7.7935,10.3620,0.3316,0.0351,84.7539,5.1407,0.4470,2.2928
10 Mar 2008,10.1523,7.8637,10.4276,0.3344,0.0353,85.3581,5.2053,0.4503,2.3087
11 Mar 2008,10.1964,7.8953,10.5171,0.3296,0.0351,85.8209,5.2268,0.4531,2.3192
12 Mar 2008,10.0729,7.7947,10.3781,0.3294,0.0347,84.7254,5.1758,0.4473,2.2875
13 Mar 2008,10.0618,7.7039,10.3438,0.3240,0.0346,84.6603,5.1651,0.4470,2.2875
14 Mar 2008,10.0334,7.6337,10.2801,0.3208,0.0342,84.2273,5.1716,0.4452,2.2848
17 Mar 2008,10.1357,7.6772,10.3480,0.3122,0.0344,84.8785,5.1922,0.4479,2.3058
18 Mar 2008,10.1274,7.6235,10.3079,0.3096,0.0343,84.8473,5.2491,0.4491,2.2951
19 Mar 2008,10.1670,7.6140,10.3002,0.3147,0.0345,84.4111,5.2262,0.4470,2.2956
21 Mar 2008,10.2045,7.6742,10.3954,0.3179,0.0348,85.1711,5.2030,0.4530,2.3016
24 Mar 2008,10.2142,7.6828,10.4558,0.3187,0.0348,85.1867,5.2038,0.4529,2.3043
25 Mar 2008,10.1602,7.6940,10.6095,0.3240,0.0349,85.4133,5.2049,0.4540,2.2993
26 Mar 2008,10.1111,7.6728,10.5917,0.3254,0.0347,84.9597,5.2071,0.4524,2.3054
27 Mar 2008,10.1866,7.6779,10.6470,0.3207,0.0347,85.1597,5.2468,0.4546,2.3086
28 Mar 2008,10.2101,7.6753,10.6358,0.3241,0.0349,85.4969,5.2815,0.4575,2.3230
31 Mar 2008,10.1654,7.6289,10.5183,0.3223,0.0347,85.2037,5.2611,0.4559,2.3150
1 Apr 2008,10.1416,7.6709,10.4913,0.3231,0.0346,84.9793,0.0000,0.4546,2.3099
2 Apr 2008,10.0856,7.6858,10.5281,0.3252,0.0347,84.7774,5.1999,0.4535,2.3046
3 Apr 2008,10.1157,7.6849,10.5298,0.3282,0.0347,85.0587,5.2077,0.4545,2.3082
4 Apr 2008,10.0932,7.6733,10.5014,0.3265,0.0346,85.1563,5.1995,0.4551,2.3084
7 Apr 2008,10.0632,7.6715,10.4663,0.3268,0.0346,84.9921,5.2205,0.4544,2.3091
8 Apr 2008,10.0505,7.6693,10.4591,0.3265,0.0346,84.8854,5.2047,0.4547,2.3023
9 Apr 2008,10.0378,7.6357,10.4528,0.3264,0.0346,84.9475,5.2088,0.4551,2.3074
10 Apr 2008,9.9542,7.5636,10.3495,0.3226,0.0342,84.1011,5.1521,0.4505,2.2843
11 Apr 2008,9.9842,7.5958,10.4051,0.3239,0.0343,84.0677,5.1857,0.4510,2.3227
14 Apr 2008,10.0143,7.6125,10.4545,0.3235,0.0344,84.3366,5.1886,0.4517,2.3305
15 Apr 2008,10.0000,7.5716,10.4121,0.3211,0.0343,84.2166,5.1869,0.4514,2.3223
16 Apr 2008,10.0317,7.5847,10.4381,0.3186,0.0344,84.4832,5.2005,0.4531,2.3361
17 Apr 2008,10.0016,7.5218,10.3968,0.3194,0.0343,84.0033,5.1860,0.4506,2.3264
18 Apr 2008,10.0080,7.5033,10.3795,0.3151,0.0342,83.8477,5.1688,0.4503,2.3290
21 Apr 2008,9.9905,7.5048,10.3668,0.3158,0.0342,83.8433,5.1570,0.4498,2.3201
22 Apr 2008,9.9778,7.5021,10.3774,0.3161,0.0342,83.7532,5.1546,0.4489,2.3229
23 Apr 2008,9.9587,7.4657,10.3581,0.3134,0.0341,83.4877,5.1444,0.4481,2.3178
24 Apr 2008,9.9587,7.4720,10.3338,0.3165,0.0340,83.5700,5.1541,0.4489,2.3244
25 Apr 2008,9.9573,7.4961,10.3606,0.3173,0.0341,83.8899,5.1738,0.4501,2.3230
28 Apr 2008,9.9559,7.5003,10.3978,0.3169,0.0342,84.1543,5.1353,0.4509,2.3181
29 Apr 2008,9.9558,7.5066,10.4020,0.3159,0.0342,84.1599,5.1441,0.4508,2.3168
30 Apr 2008,9.9440,7.4778,10.3904,0.3147,0.0342,84.0888,5.1264,0.4515,2.3188
